date,region,category,product,promotion,sales,units_sold,inventory
2026-04-16,East,Dairy,Cheese,Yes,145127.78,4921,2966
2026-04-16,West,Beverages,Juice,No,62561.0,1736,3380
2026-04-16,West,Snacks,Chips,Yes,85307.91,2735,4472
2026-04-16,West,Dairy,Yogurt,No,71368.0,3093,1766
2026-04-17,North,Beverages,Energy Drink,Yes,99982.99,2719,4806
2026-04-17,North,Snacks,Namkeen,Yes,129636.51,5815,1575
2026-04-17,North,Dairy,Milk,No,95640.0,3258,3470
2026-04-17,South,Beverages,Cola,No,128335.0,3595,3302
2026-04-17,South,Snacks,Chips,No,53769.0,1270,1471
2026-04-17,South,Dairy,Milk,Yes,161116.09,6012,1526
2026-04-17,East,Beverages,Cola,Yes,74017.18,1725,1415
2026-04-17,East,Snacks,Chips,Yes,150600.06,7078,1383
2026-04-17,East,Dairy,Milk,Yes,126608.64,4588,1042
2026-04-17,West,Beverages,Juice,Yes,168100.82,7088,2182
2026-04-17,West,Snacks,Namkeen,Yes,96572.29,4625,1692
2026-04-17,West,Dairy,Cheese,No,125989.0,4139,1815
2026-04-18,North,Beverages,Energy Drink,Yes,147671.71,6428,614
2026-04-18,North,Snacks,Namkeen,Yes,166468.82,5850,4900
2026-04-18,North,Dairy,Milk,Yes,107409.35,2358,4388
2026-04-18,South,Beverages,Juice,Yes,140136.57,6035,3406
2026-04-18,South,Snacks,Biscuits,No,78085.0,2204,3838
2026-04-18,South,Dairy,Milk,No,66202.0,1948,4757
2026-04-18,East,Beverages,Cola,No,149912.0,4861,2861
2026-04-18,East,Snacks,Namkeen,Yes,72840.86,3103,2823
2026-04-18,East,Dairy,Yogurt,No,140052.0,2841,4136
2026-04-18,West,Beverages,Cola,No,88088.0,1777,4005
2026-04-18,West,Snacks,Chips,Yes,155232.61,5003,604
2026-04-18,West,Dairy,Cheese,No,138092.0,5963,4088
2026-04-19,North,Beverages,Energy Drink,Yes,75011.19,2342,1333
2026-04-19,North,Snacks,Namkeen,Yes,70710.14,2722,2140
2026-04-19,North,Dairy,Cheese,No,66090.0,2449,3979
2026-04-19,South,Beverages,Energy Drink,No,86505.0,2014,2736
2026-04-19,South,Snacks,Namkeen,No,96674.0,2820,3813
2026-04-19,South,Dairy,Yogurt,No,69316.0,1610,1385
2026-04-19,East,Beverages,Cola,No,114138.0,3268,1602
2026-04-19,East,Snacks,Chips,Yes,163700.5,7425,719
2026-04-19,East,Dairy,Milk,No,129244.0,3201,1751
2026-04-19,West,Beverages,Juice,Yes,168035.64,3949,4532
2026-04-19,West,Snacks,Biscuits,Yes,114898.71,3310,2643
2026-04-19,West,Dairy,Cheese,No,120848.0,3320,758
2026-04-20,North,Beverages,Juice,Yes,123852.98,2716,4125
2026-04-20,North,Snacks,Biscuits,Yes,62618.12,1574,2982
2026-04-20,North,Dairy,Cheese,Yes,140644.33,4788,3687
2026-04-20,South,Beverages,Juice,Yes,162240.32,4076,4918
2026-04-20,South,Snacks,Namkeen,No,112378.0,3048,1780
2026-04-20,South,Dairy,Cheese,Yes,119433.27,3165,3594
2026-04-20,East,Beverages,Energy Drink,No,87281.0,2947,730
2026-04-20,East,Snacks,Namkeen,Yes,90256.21,2962,720
2026-04-20,East,Dairy,Cheese,No,99882.0,4357,3327
2026-04-20,West,Beverages,Juice,No,96041.0,4427,2500
2026-04-20,West,Snacks,Chips,Yes,161074.38,7143,1036
2026-04-20,West,Dairy,Yogurt,Yes,108474.36,3000,806
2026-04-21,North,Beverages,Juice,No,124455.0,3511,3950
2026-04-21,North,Snacks,Biscuits,Yes,175241.31,8479,3092
2026-04-21,North,Dairy,Yogurt,No,92260.0,2481,4500
2026-04-21,South,Beverages,Cola,Yes,117451.54,2648,3281
2026-04-21,South,Snacks,Chips,No,97622.0,1988,2152
2026-04-21,South,Dairy,Yogurt,Yes,139976.98,5007,2935
2026-04-21,East,Beverages,Energy Drink,No,79607.0,2055,1253
2026-04-21,East,Snacks,Namkeen,Yes,153225.34,6959,4850
2026-04-21,East,Dairy,Yogurt,No,77490.0,2547,1128
2026-04-21,West,Beverages,Energy Drink,No,116144.0,2632,4046
2026-04-21,West,Snacks,Namkeen,No,76224.0,2350,2558
2026-04-21,West,Dairy,Cheese,No,138022.0,3217,1979
2026-04-22,North,Beverages,Cola,Yes,156979.99,3941,4328
2026-04-22,North,Snacks,Biscuits,No,124202.0,2971,990
2026-04-22,North,Dairy,Cheese,Yes,121082.47,4449,2959
2026-04-22,South,Beverages,Juice,No,91766.0,2003,1027
2026-04-22,South,Snacks,Namkeen,Yes,122797.99,4291,1815
2026-04-22,South,Dairy,Yogurt,Yes,120899.93,4934,726
2026-04-22,East,Beverages,Cola,No,110838.0,3206,4072
2026-04-22,East,Snacks,Biscuits,Yes,87778.58,3643,2616
2026-04-22,East,Dairy,Yogurt,Yes,182278.72,3726,4480
2026-04-22,West,Beverages,Cola,Yes,72844.46,2517,1020
2026-04-22,West,Snacks,Biscuits,No,138037.0,3474,1239
2026-04-22,West,Dairy,Yogurt,Yes,91749.67,2182,1488
2026-04-23,North,Beverages,Energy Drink,No,115070.0,2472,2450
2026-04-23,North,Snacks,Namkeen,Yes,109184.21,2909,3694
2026-04-23,North,Dairy,Cheese,Yes,122863.73,5294,2253
2026-04-23,South,Beverages,Juice,No,103526.0,3746,958
2026-04-23,South,Snacks,Biscuits,No,141700.0,2923,3092
2026-04-23,South,Dairy,Cheese,No,112240.0,2772,2775
2026-04-23,East,Beverages,Cola,No,112288.0,2707,3024
2026-04-23,East,Snacks,Chips,Yes,190801.46,3956,2463
2026-04-23,East,Dairy,Yogurt,No,90536.0,2311,3472
2026-04-23,West,Beverages,Energy Drink,Yes,163361.28,3572,3682
2026-04-23,West,Snacks,Chips,No,83493.0,2876,2428
2026-04-23,West,Dairy,Yogurt,Yes,97609.85,2506,3828
2026-04-24,North,Beverages,Cola,No,60498.0,1353,4527
2026-04-24,North,Snacks,Biscuits,No,93610.0,2254,1322
2026-04-24,North,Dairy,Milk,No,116366.0,5291,3947
2026-04-24,South,Beverages,Energy Drink,No,109409.0,2677,926
2026-04-24,South,Snacks,Namkeen,Yes,163492.48,4167,525
2026-04-24,South,Dairy,Yogurt,Yes,157719.15,4231,1407
2026-04-24,East,Beverages,Cola,Yes,154640.98,3593,1565
2026-04-24,East,Snacks,Namkeen,No,91864.0,2738,1593
2026-04-24,East,Dairy,Yogurt,Yes,179043.59,6002,2808
2026-04-24,West,Beverages,Cola,Yes,126266.08,3970,3591
2026-04-24,West,Snacks,Namkeen,Yes,72983.14,1530,2373
2026-04-24,West,Dairy,Milk,No,75987.0,2728,1882
2026-04-25,North,Beverages,Cola,No,131003.0,3985,2631
2026-04-25,North,Snacks,Chips,Yes,113059.45,3054,615
2026-04-25,North,Dairy,Cheese,No,109468.0,2442,4548
2026-04-25,South,Beverages,Cola,Yes,166627.91,3444,2680
2026-04-25,South,Snacks,Biscuits,No,100079.0,4186,2192
2026-04-25,South,Dairy,Cheese,Yes,114784.38,4469,1977
2026-04-25,East,Beverages,Juice,Yes,63829.29,2291,4194
2026-04-25,East,Snacks,Chips,No,126402.0,3118,4253
2026-04-25,East,Dairy,Milk,Yes,127056.69,4278,3756
2026-04-25,West,Beverages,Energy Drink,Yes,174357.05,5332,2599
2026-04-25,West,Snacks,Chips,Yes,137475.78,4584,2423
2026-04-25,West,Dairy,Yogurt,No,129478.0,2687,872
2026-04-26,North,Beverages,Cola,No,116131.0,3009,2978
2026-04-26,North,Snacks,Biscuits,No,67332.0,1372,836
2026-04-26,North,Dairy,Cheese,Yes,96814.15,2783,3278
2026-04-26,South,Beverages,Juice,Yes,73803.3,2055,1661
2026-04-26,South,Snacks,Biscuits,Yes,101372.42,4252,2801
2026-04-26,South,Dairy,Cheese,No,106372.0,3733,2656
2026-04-26,East,Beverages,Energy Drink,No,117760.0,4006,1851
2026-04-26,East,Snacks,Biscuits,No,69826.0,1904,4104
2026-04-26,East,Dairy,Milk,Yes,77565.4,3042,4352
2026-04-26,West,Beverages,Juice,Yes,176758.37,7527,4554
2026-04-26,West,Snacks,Chips,No,96729.0,1947,4474
2026-04-26,West,Dairy,Yogurt,No,64744.0,1426,1712
2026-04-27,North,Beverages,Cola,No,62265.0,2384,2827
2026-04-27,North,Snacks,Chips,Yes,185757.48,6590,2239
2026-04-27,North,Dairy,Cheese,Yes,158203.31,6224,1129
2026-04-27,South,Beverages,Cola,No,138723.0,6076,3192
2026-04-27,South,Snacks,Chips,No,139300.0,2817,1499
2026-04-27,South,Dairy,Yogurt,No,127376.0,2660,1368
2026-04-27,East,Beverages,Juice,Yes,60470.37,1346,4430
2026-04-27,East,Snacks,Biscuits,No,127883.0,3217,3198
2026-04-27,East,Dairy,Milk,No,92587.0,1912,1559
2026-04-27,West,Beverages,Cola,Yes,159204.86,3622,1079
2026-04-27,West,Snacks,Namkeen,No,62130.0,1943,1958
2026-04-27,West,Dairy,Milk,No,61690.0,2992,2205
2026-04-28,North,Beverages,Cola,No,102742.0,3598,1762
2026-04-28,North,Snacks,Chips,No,114336.0,2596,3040
2026-04-28,North,Dairy,Cheese,Yes,126144.62,2805,4699
2026-04-28,South,Beverages,Cola,No,108385.0,2327,4402
2026-04-28,South,Snacks,Biscuits,No,61825.0,1448,3516
2026-04-28,South,Dairy,Cheese,Yes,137814.82,6047,4705
2026-04-28,East,Beverages,Juice,No,138662.0,5188,1770
2026-04-28,East,Snacks,Biscuits,Yes,109288.75,4884,4412
2026-04-28,East,Dairy,Yogurt,Yes,87127.08,3003,2536
2026-04-28,West,Beverages,Energy Drink,No,88729.0,2394,1126
2026-04-28,West,Snacks,Chips,Yes,143531.0,6285,2575
2026-04-28,West,Dairy,Yogurt,No,126751.0,5645,4624
2026-04-29,North,Beverages,Cola,Yes,190953.51,7521,1992
2026-04-29,North,Snacks,Biscuits,Yes,74615.74,1814,3071
2026-04-29,North,Dairy,Cheese,No,149267.0,3721,2671
2026-04-29,South,Beverages,Juice,Yes,89743.94,2116,2624
2026-04-29,South,Snacks,Namkeen,Yes,134674.51,6675,1455
2026-04-29,South,Dairy,Milk,Yes,169013.04,4147,4487
2026-04-29,East,Beverages,Juice,No,140526.0,3494,3735
2026-04-29,East,Snacks,Biscuits,Yes,75725.77,2943,630
2026-04-29,East,Dairy,Cheese,Yes,62224.41,1576,2480
2026-04-29,West,Beverages,Juice,Yes,72944.84,2151,4382
2026-04-29,West,Snacks,Biscuits,Yes,75042.61,3053,4147
2026-04-29,West,Dairy,Yogurt,No,52572.0,1148,2487
2026-04-30,North,Beverages,Cola,No,124636.0,2776,3709
2026-04-30,North,Snacks,Chips,No,51032.0,2211,4037
2026-04-30,North,Dairy,Yogurt,No,146610.0,3924,2882
2026-04-30,South,Beverages,Cola,No,102386.0,2960,4496
2026-04-30,South,Snacks,Chips,Yes,131851.01,3535,1020
2026-04-30,South,Dairy,Yogurt,No,112041.0,4766,3340
2026-04-30,East,Beverages,Juice,No,52727.0,2122,2074
2026-04-30,East,Snacks,Biscuits,No,107424.0,3984,2299
2026-04-30,East,Dairy,Cheese,No,128918.0,2826,4337
2026-04-30,West,Beverages,Cola,No,144764.0,3501,3914
2026-04-30,West,Snacks,Namkeen,No,111908.0,2543,1827
2026-04-30,West,Dairy,Cheese,Yes,113755.96,5036,4455
2026-05-01,North,Beverages,Cola,Yes,87331.41,2512,3907
2026-05-01,North,Snacks,Biscuits,No,80765.0,3072,885
2026-05-01,North,Dairy,Milk,No,84184.0,2741,1799
2026-05-01,South,Beverages,Cola,Yes,70089.84,2992,2357
2026-05-01,South,Snacks,Chips,Yes,133920.83,4433,3410
2026-05-01,South,Dairy,Milk,No,69815.0,1530,4722
2026-05-01,East,Beverages,Energy Drink,Yes,159004.79,3286,4244
2026-05-01,East,Snacks,Chips,Yes,166812.5,3646,1334
2026-05-01,East,Dairy,Cheese,Yes,131826.2,3389,2182
2026-05-01,West,Beverages,Juice,Yes,172760.79,5196,4644
2026-05-01,West,Snacks,Biscuits,Yes,90877.54,3025,1628
2026-05-01,West,Dairy,Milk,Yes,149595.89,3472,553
2026-05-02,North,Beverages,Cola,No,94737.0,3312,1902
2026-05-02,North,Snacks,Chips,No,98815.0,2383,3899
2026-05-02,North,Dairy,Yogurt,Yes,92646.28,2581,2369
2026-05-02,South,Beverages,Cola,No,104186.0,2191,4258
2026-05-02,South,Snacks,Namkeen,No,53901.0,1619,581
2026-05-02,South,Dairy,Cheese,Yes,73425.52,2291,1846
2026-05-02,East,Beverages,Juice,Yes,134828.48,3387,1736
2026-05-02,East,Snacks,Namkeen,Yes,185105.56,4209,4758
2026-05-02,East,Dairy,Yogurt,No,102691.0,2204,2993
2026-05-02,West,Beverages,Energy Drink,No,95109.0,4699,2791
2026-05-02,West,Snacks,Namkeen,Yes,173150.09,4404,4959
2026-05-02,West,Dairy,Cheese,No,141418.0,4658,3813
2026-05-03,North,Beverages,Cola,No,61046.0,2891,3240
2026-05-03,North,Snacks,Biscuits,Yes,165220.18,5793,1260
2026-05-03,North,Dairy,Cheese,No,118332.0,3915,1810
2026-05-03,South,Beverages,Cola,Yes,154314.0,5664,2989
2026-05-03,South,Snacks,Namkeen,No,116227.0,4985,991
2026-05-03,South,Dairy,Yogurt,No,132180.0,3752,1514
2026-05-03,East,Beverages,Cola,Yes,129424.48,3073,4212
2026-05-03,East,Snacks,Biscuits,Yes,206359.64,5582,4868
2026-05-03,East,Dairy,Cheese,Yes,114120.64,2852,1646
2026-05-03,West,Beverages,Energy Drink,No,118113.0,2803,1362
2026-05-03,West,Snacks,Biscuits,Yes,120355.58,4933,3987
2026-05-03,West,Dairy,Yogurt,Yes,69458.6,1488,4401
2026-05-04,North,Beverages,Cola,No,60233.0,1938,4811
2026-05-04,North,Snacks,Biscuits,No,84562.0,2253,3968
2026-05-04,North,Dairy,Yogurt,No,145907.0,2965,1834
2026-05-04,South,Beverages,Cola,Yes,149115.9,6243,4704
2026-05-04,South,Snacks,Namkeen,Yes,164123.87,4798,1784
2026-05-04,South,Dairy,Cheese,No,65566.0,1723,3847
2026-05-04,East,Beverages,Cola,Yes,125171.9,5901,1755
2026-05-04,East,Snacks,Chips,No,89967.0,1809,2984
2026-05-04,East,Dairy,Yogurt,No,53667.0,1227,1664
2026-05-04,West,Beverages,Energy Drink,No,56376.0,1171,2999
2026-05-04,West,Snacks,Biscuits,Yes,99579.19,2872,1502
2026-05-04,West,Dairy,Cheese,No,58855.0,1276,3920
2026-05-05,North,Beverages,Juice,No,124155.0,3698,3267
2026-05-05,North,Snacks,Biscuits,No,144376.0,3207,1587
2026-05-05,North,Dairy,Milk,No,149834.0,4472,4178
2026-05-05,South,Beverages,Cola,No,61706.0,1402,3855
2026-05-05,South,Snacks,Biscuits,Yes,122363.04,5724,4129
2026-05-05,South,Dairy,Cheese,No,134661.0,5943,1856
2026-05-05,East,Beverages,Energy Drink,Yes,161093.0,3733,3030
2026-05-05,East,Snacks,Namkeen,Yes,170391.84,6611,4938
2026-05-05,East,Dairy,Cheese,Yes,156742.84,3686,4617
2026-05-05,West,Beverages,Cola,Yes,188180.1,7410,655
2026-05-05,West,Snacks,Biscuits,Yes,110812.72,2453,4139
2026-05-05,West,Dairy,Milk,No,102664.0,2725,4526
2026-05-06,North,Beverages,Cola,No,107280.0,4221,697
2026-05-06,North,Snacks,Namkeen,No,100070.0,3610,1439
2026-05-06,North,Dairy,Milk,Yes,99917.72,3611,1234
2026-05-06,South,Beverages,Cola,No,103382.0,2561,982
2026-05-06,South,Snacks,Namkeen,No,73784.0,3544,979
2026-05-06,South,Dairy,Yogurt,No,62942.0,2126,3881
2026-05-06,East,Beverages,Juice,No,99219.0,2056,1490
2026-05-06,East,Snacks,Chips,Yes,107916.39,2871,4538
2026-05-06,East,Dairy,Cheese,No,65083.0,2317,3107
2026-05-06,West,Beverages,Juice,No,58579.0,1696,3838
2026-05-06,West,Snacks,Namkeen,Yes,61918.42,1266,1331
2026-05-06,West,Dairy,Milk,Yes,114248.62,3422,4599
2026-05-07,North,Beverages,Cola,Yes,124861.45,4985,2508
2026-05-07,North,Snacks,Namkeen,No,122764.0,3658,508
2026-05-07,North,Dairy,Yogurt,No,135597.0,2758,504
2026-05-07,South,Beverages,Cola,No,85822.0,2262,3614
2026-05-07,South,Snacks,Biscuits,Yes,171320.35,6024,1822
2026-05-07,South,Dairy,Cheese,Yes,100751.79,2460,1644
2026-05-07,East,Beverages,Energy Drink,No,106618.0,4049,4635
2026-05-07,East,Snacks,Biscuits,No,133252.0,4786,4208
2026-05-07,East,Dairy,Yogurt,Yes,190830.2,6308,4266
2026-05-07,West,Beverages,Energy Drink,No,52080.0,1098,1595
2026-05-07,West,Snacks,Namkeen,Yes,161328.58,3429,1921
2026-05-07,West,Dairy,Yogurt,No,149937.0,4717,1164
2026-05-08,North,Beverages,Energy Drink,Yes,133780.79,2975,4146
2026-05-08,North,Snacks,Namkeen,Yes,133966.28,4281,3432
2026-05-08,North,Dairy,Yogurt,Yes,197218.19,8306,3534
2026-05-08,South,Beverages,Cola,No,51227.0,1922,662
2026-05-08,South,Snacks,Biscuits,No,75101.0,3308,2983
2026-05-08,South,Dairy,Cheese,Yes,112504.26,2295,801
2026-05-08,East,Beverages,Juice,No,142280.0,3452,2212
2026-05-08,East,Snacks,Chips,Yes,162933.86,3534,4598
2026-05-08,East,Dairy,Yogurt,Yes,141666.07,3359,1937
2026-05-08,West,Beverages,Cola,Yes,165437.42,5953,2367
2026-05-08,West,Snacks,Namkeen,No,75146.0,1654,689
2026-05-08,West,Dairy,Cheese,No,139218.0,3782,4218
2026-05-09,North,Beverages,Cola,No,134012.0,3334,924
2026-05-09,North,Snacks,Biscuits,No,103330.0,3661,4745
2026-05-09,North,Dairy,Yogurt,No,97378.0,2741,856
2026-05-09,South,Beverages,Energy Drink,Yes,66452.7,2038,4177
2026-05-09,South,Snacks,Biscuits,Yes,117414.8,5229,707
2026-05-09,South,Dairy,Cheese,Yes,172266.77,7748,2547
2026-05-09,East,Beverages,Cola,Yes,111152.86,2866,1292
2026-05-09,East,Snacks,Chips,No,106616.0,2409,3238
2026-05-09,East,Dairy,Yogurt,Yes,79659.11,1633,945
2026-05-09,West,Beverages,Juice,Yes,79371.76,2056,1283
2026-05-09,West,Snacks,Namkeen,No,125882.0,5301,997
2026-05-09,West,Dairy,Milk,No,91062.0,1949,1032
2026-05-10,North,Beverages,Cola,Yes,120489.19,3144,4037
2026-05-10,North,Snacks,Chips,Yes,155013.14,7187,3624
2026-05-10,North,Dairy,Yogurt,Yes,173534.18,6428,586
2026-05-10,South,Beverages,Juice,No,110844.0,2527,1329
2026-05-10,South,Snacks,Biscuits,Yes,137460.53,3652,1384
2026-05-10,South,Dairy,Milk,Yes,168203.84,4451,2086
2026-05-10,East,Beverages,Energy Drink,Yes,167281.47,5455,4443
2026-05-10,East,Snacks,Namkeen,No,74369.0,2724,861
2026-05-10,East,Dairy,Milk,Yes,115866.16,3273,3430
2026-05-10,West,Beverages,Juice,Yes,86017.46,2257,2884
2026-05-10,West,Snacks,Biscuits,Yes,150372.41,3726,969
2026-05-10,West,Dairy,Milk,Yes,126715.21,2570,2148
2026-05-11,North,Beverages,Cola,No,74819.0,1868,4328
2026-05-11,North,Snacks,Namkeen,No,125813.0,3401,3249
2026-05-11,North,Dairy,Cheese,No,104879.0,3512,1358
2026-05-11,South,Beverages,Juice,Yes,134071.83,6666,2327
2026-05-11,South,Snacks,Namkeen,Yes,143068.33,5265,3215
2026-05-11,South,Dairy,Cheese,No,76911.0,2402,555
2026-05-11,East,Beverages,Juice,Yes,72036.28,1966,1666
2026-05-11,East,Snacks,Biscuits,No,75480.0,1938,3448
2026-05-11,East,Dairy,Milk,Yes,88225.19,3497,2646
2026-05-11,West,Beverages,Energy Drink,Yes,128031.76,4676,2105
2026-05-11,West,Snacks,Chips,Yes,115778.16,5612,1624
2026-05-11,West,Dairy,Yogurt,Yes,130284.47,4469,2467
2026-05-12,North,Beverages,Juice,No,136626.0,5434,4816
2026-05-12,North,Snacks,Namkeen,No,143184.0,6519,1683
2026-05-12,North,Dairy,Milk,Yes,94638.69,2317,3104
2026-05-12,South,Beverages,Energy Drink,No,133380.0,4879,878
2026-05-12,South,Snacks,Namkeen,Yes,142809.22,5839,2524
2026-05-12,South,Dairy,Milk,No,66575.0,1461,4505
2026-05-12,East,Beverages,Cola,Yes,149364.28,3884,1871
2026-05-12,East,Snacks,Namkeen,No,148475.0,3194,4671
2026-05-12,East,Dairy,Yogurt,No,118012.0,3478,3136
2026-05-12,West,Beverages,Energy Drink,No,118875.0,2911,4553
2026-05-12,West,Snacks,Biscuits,No,126177.0,3939,799
2026-05-12,West,Dairy,Milk,Yes,94657.45,3501,2290
2026-05-13,North,Beverages,Juice,No,99425.0,2676,3564
2026-05-13,North,Snacks,Biscuits,Yes,89610.86,3105,4750
2026-05-13,North,Dairy,Yogurt,Yes,140756.98,3979,3255
2026-05-13,South,Beverages,Juice,No,111282.0,3374,3510
2026-05-13,South,Snacks,Biscuits,No,85785.0,2725,1971
2026-05-13,South,Dairy,Yogurt,Yes,109717.23,3565,1175
2026-05-13,East,Beverages,Juice,Yes,118824.75,5177,1084
2026-05-13,East,Snacks,Biscuits,Yes,141030.06,5445,3197
2026-05-13,East,Dairy,Yogurt,No,147676.0,3321,2748
2026-05-13,West,Beverages,Cola,Yes,195408.58,5384,2639
2026-05-13,West,Snacks,Chips,No,86942.0,1946,3808
2026-05-13,West,Dairy,Yogurt,Yes,145003.76,2918,1722
2026-05-14,North,Beverages,Juice,Yes,105021.59,3993,2414
2026-05-14,North,Snacks,Namkeen,No,144700.0,3256,3290
2026-05-14,North,Dairy,Milk,No,74621.0,2270,3921
2026-05-14,South,Beverages,Cola,No,108978.0,2390,746
2026-05-14,South,Snacks,Biscuits,Yes,171212.31,5870,579
2026-05-14,South,Dairy,Yogurt,No,94541.0,3532,3987
2026-05-14,East,Beverages,Energy Drink,No,149987.0,3459,4904
2026-05-14,East,Snacks,Biscuits,No,126933.0,6132,763
2026-05-14,East,Dairy,Milk,Yes,118515.88,2695,3702
2026-05-14,West,Beverages,Juice,Yes,113255.33,3584,4389
2026-05-14,West,Snacks,Chips,No,124647.0,2551,2995
2026-05-14,West,Dairy,Milk,Yes,82930.59,3274,4502
2026-05-15,North,Beverages,Cola,Yes,85277.43,1744,2825
2026-05-15,North,Snacks,Chips,Yes,114413.82,5177,970
2026-05-15,North,Dairy,Yogurt,Yes,86882.45,1837,3703
2026-05-15,South,Beverages,Cola,Yes,84389.4,2456,1063
2026-05-15,South,Snacks,Biscuits,Yes,91236.86,3114,4389
2026-05-15,South,Dairy,Milk,No,127003.0,4868,4259
2026-05-15,East,Beverages,Juice,Yes,71228.67,2134,3770
2026-05-15,East,Snacks,Namkeen,Yes,142551.53,3844,4521
2026-05-15,East,Dairy,Yogurt,No,125514.0,5928,1246
2026-05-15,West,Beverages,Juice,No,95453.0,2327,2936
2026-05-15,West,Snacks,Biscuits,Yes,122644.08,2609,4039
2026-05-15,West,Dairy,Yogurt,No,136386.0,5347,1282
2026-05-16,North,Beverages,Juice,Yes,111188.15,4494,4905
2026-05-16,North,Snacks,Biscuits,Yes,186483.62,3962,4542
2026-05-16,North,Dairy,Yogurt,Yes,110420.67,4768,3170
2026-05-16,South,Beverages,Juice,No,71605.0,2595,4645
2026-05-16,South,Snacks,Chips,No,53501.0,2410,4283
2026-05-16,South,Dairy,Yogurt,No,147774.0,4620,2092
2026-05-16,East,Beverages,Juice,Yes,60412.57,1463,1618
2026-05-16,East,Snacks,Biscuits,No,113538.0,3355,1176
2026-05-16,East,Dairy,Cheese,Yes,198789.84,8211,2786
2026-05-16,West,Beverages,Cola,Yes,67139.55,2651,1517
2026-05-16,West,Snacks,Namkeen,No,72079.0,3228,591
2026-05-16,West,Dairy,Cheese,No,70119.0,2110,1957
2026-05-17,North,Beverages,Cola,Yes,174440.56,5244,891
2026-05-17,North,Snacks,Namkeen,Yes,132277.62,3969,538
2026-05-17,North,Dairy,Milk,No,76442.0,1597,3569
2026-05-17,South,Beverages,Cola,Yes,68474.01,3285,619
2026-05-17,South,Snacks,Biscuits,Yes,180955.18,6798,1291
2026-05-17,South,Dairy,Cheese,Yes,166648.09,5132,1382
2026-05-17,East,Beverages,Juice,No,123669.0,3187,2196
2026-05-17,East,Snacks,Namkeen,No,106083.0,4490,2251
2026-05-17,East,Dairy,Milk,No,92384.0,3664,3794
2026-05-17,West,Beverages,Energy Drink,No,51570.0,1628,4258
2026-05-17,West,Snacks,Chips,Yes,183178.15,4637,3522
2026-05-17,West,Dairy,Milk,Yes,96211.16,2236,4592
2026-05-18,North,Beverages,Cola,Yes,115210.49,3032,3683
2026-05-18,North,Snacks,Namkeen,Yes,107793.39,2515,3104
2026-05-18,North,Dairy,Cheese,No,58849.0,1958,4177
2026-05-18,South,Beverages,Juice,Yes,148023.49,2981,2405
2026-05-18,South,Snacks,Chips,Yes,105945.91,3224,2495
2026-05-18,South,Dairy,Cheese,Yes,66026.84,1888,2154
2026-05-18,East,Beverages,Cola,No,76789.0,1955,2450
2026-05-18,East,Snacks,Namkeen,No,146895.0,3171,1599
2026-05-18,East,Dairy,Yogurt,No,134358.0,3080,824
2026-05-18,West,Beverages,Energy Drink,No,134940.0,3040,694
2026-05-18,West,Snacks,Chips,No,94922.0,3481,4918
2026-05-18,West,Dairy,Milk,Yes,183364.1,6874,3625
2026-05-19,North,Beverages,Energy Drink,No,74057.0,2225,549
2026-05-19,North,Snacks,Chips,No,59173.0,1217,926
2026-05-19,North,Dairy,Cheese,Yes,87335.38,3464,4996
2026-05-19,South,Beverages,Cola,Yes,130891.96,3135,3051
2026-05-19,South,Snacks,Chips,Yes,100755.99,2639,2983
2026-05-19,South,Dairy,Yogurt,No,133309.0,5118,4441
2026-05-19,East,Beverages,Cola,No,102198.0,3261,4356
2026-05-19,East,Snacks,Biscuits,No,116229.0,3036,4050
2026-05-19,East,Dairy,Milk,No,52596.0,1227,4001
2026-05-19,West,Beverages,Cola,No,128011.0,3544,1939
2026-05-19,West,Snacks,Biscuits,No,110771.0,3796,2820
2026-05-19,West,Dairy,Yogurt,No,59429.0,1981,4344
2026-05-20,North,Beverages,Cola,Yes,82433.28,1797,3565
2026-05-20,North,Snacks,Biscuits,No,104502.0,2167,3556
2026-05-20,North,Dairy,Yogurt,No,90345.0,2302,1083
2026-05-20,South,Beverages,Juice,Yes,80602.42,2180,2091
2026-05-20,South,Snacks,Biscuits,No,148510.0,3564,4674
2026-05-20,South,Dairy,Cheese,No,133228.0,3277,972
2026-05-20,East,Beverages,Energy Drink,No,105579.0,2509,2485
2026-05-20,East,Snacks,Biscuits,Yes,125539.05,3115,1711
2026-05-20,East,Dairy,Yogurt,No,139268.0,5702,2526
2026-05-20,West,Beverages,Energy Drink,Yes,58586.29,2573,3648
2026-05-20,West,Snacks,Biscuits,Yes,161964.15,3499,1858
2026-05-20,West,Dairy,Yogurt,No,140680.0,4839,4867
2026-05-21,North,Beverages,Energy Drink,No,126818.0,4337,3871
2026-05-21,North,Snacks,Namkeen,Yes,83030.32,1917,3321
2026-05-21,North,Dairy,Milk,No,148137.0,5635,3760
2026-05-21,South,Beverages,Energy Drink,No,50841.0,1024,4528
2026-05-21,South,Snacks,Chips,Yes,78800.41,2422,3914
2026-05-21,South,Dairy,Cheese,No,146081.0,4436,1945
2026-05-21,East,Beverages,Juice,Yes,162241.83,4689,4617
2026-05-21,East,Snacks,Chips,No,124329.0,2798,2020
2026-05-21,East,Dairy,Milk,Yes,171250.39,4003,2624
2026-05-21,West,Beverages,Juice,No,132160.0,2788,1394
2026-05-21,West,Snacks,Namkeen,Yes,71822.71,2292,2767
2026-05-21,West,Dairy,Milk,No,53888.0,1434,4414
